LOAN_ID,CUSTOMER_ID,LOAN_AMOUNT,INTEREST_RATE,LOAN_TERM,DISBURSAL_DATE,REPAYMENT_START_DATE,REPAYMENT_END_DATE,LOAN_STATUS,OVERDUE_AMOUNT,EMI_AMOUNT,COLLATERAL_DETAILS,DEFAULT_FLAG,REGION
L027591,C002370,4118321,14.51,48,2020-03-26,2020-04-26,2024-03-26,Closed,0,28507,Property,0,East
L027592,C067835,3752771,8.35,36,2023-04-06,2023-05-06,2026-04-06,Overdue,0,54881,Property,0,Northeast
L027593,C002557,125505,8.92,36,2020-11-29,2020-12-29,2023-11-29,Closed,41157,45876,Property,1,Central
L027594,C059449,2131769,11.58,60,2021-06-14,2021-07-14,2026-06-14,Active,0,15584,Vehicle,1,East
L027595,C032386,278951,12.37,24,2023-08-08,2023-09-08,2025-08-08,Closed,26695,28338,Vehicle,0,Northeast
L027596,C016336,4230986,13.36,36,2022-12-03,2023-01-03,2025-12-03,Closed,29339,8720,Property,0,South
L027597,C020533,2653667,9.62,24,2021-12-11,2022-01-11,2023-12-11,Active,0,88934,Vehicle,0,North
L027598,C058226,2071192,11.94,36,2022-01-28,2022-02-28,2025-01-28,Overdue,30933,41149,Vehicle,0,Central
L027599,C009206,3164536,14.75,60,2023-12-22,2024-01-22,2028-12-22,Overdue,25099,25674,Vehicle,0,Northeast
L027600,C022529,3792503,14.31,36,2023-09-16,2023-10-16,2026-09-16,Overdue,18027,91501,Property,0,West
L027601,C045628,596485,13.62,60,2023-06-28,2023-07-28,2028-06-28,Overdue,6879,35302,Vehicle,0,Central
L027602,C034867,3527538,12.07,36,2023-02-05,2023-03-05,2026-02-05,Overdue,0,9762,Property,0,Northeast
L027603,C013814,2037808,7.95,12,2024-02-04,2024-03-04,2025-02-04,Overdue,15978,89651,Property,0,Northeast
L027604,C067494,739975,11.67,12,2024-05-02,2024-06-02,2025-05-02,Active,40120,92679,Property,1,Central
L027605,C041346,1897032,7.06,60,2020-10-11,2020-11-11,2025-10-11,Overdue,42985,2573,Vehicle,0,South
L027606,C031323,177676,7.16,48,2022-09-23,2022-10-23,2026-09-23,Closed,27193,5853,Property,1,East
L027607,C048733,3556277,7.39,12,2020-06-21,2020-07-21,2021-06-21,Overdue,0,30277,Vehicle,0,Northeast
L027608,C007788,1691494,10.82,12,2021-12-13,2022-01-13,2022-12-13,Closed,34258,14427,Vehicle,0,Central
L027609,C058871,3240284,12.41,12,2022-11-17,2022-12-17,2023-11-17,Active,0,73790,Property,0,West
L027610,C027766,2934211,10.01,60,2022-07-05,2022-08-05,2027-07-05,Overdue,18520,41068,Vehicle,0,South
L027611,C001254,4898723,10.88,24,2023-06-29,2023-07-29,2025-06-29,Active,0,10951,Property,0,West
L027612,C022525,1230808,8.78,60,2024-08-03,2024-09-03,2029-08-03,Overdue,0,12968,Property,0,Central
L027613,C057112,1963260,7.81,24,2020-10-13,2020-11-13,2022-10-13,Closed,32811,7016,Vehicle,0,Central
L027614,C028400,1824770,8.55,48,2023-05-12,2023-06-12,2027-05-12,Active,0,88172,Vehicle,0,North
L027615,C039316,3744468,13.68,24,2024-02-26,2024-03-26,2026-02-26,Overdue,0,51040,Property,0,South
L027616,C028012,1124252,9.41,60,2023-06-22,2023-07-22,2028-06-22,Closed,0,81860,Vehicle,1,Northeast
L027617,C037740,2076099,14.46,36,2022-07-25,2022-08-25,2025-07-25,Overdue,0,71601,Vehicle,0,North
L027618,C029085,1090862,11.68,24,2021-08-30,2021-09-30,2023-08-30,Overdue,0,42479,Vehicle,0,North
L027619,C065769,4422392,10.87,12,2020-09-26,2020-10-26,2021-09-26,Overdue,0,21341,Vehicle,0,South
L027620,C045061,2910873,12.84,36,2020-09-22,2020-10-22,2023-09-22,Active,0,23394,Vehicle,1,North
L027621,C022166,1572538,13.4,12,2023-11-24,2023-12-24,2024-11-24,Closed,0,95060,Property,0,South
L027622,C038998,1749097,11.27,48,2020-08-02,2020-09-02,2024-08-02,Closed,0,66313,Property,0,South
L027623,C049216,476215,10.86,24,2023-10-27,2023-11-27,2025-10-27,Active,0,3200,Property,0,Central
L027624,C017345,188567,13.55,60,2022-01-24,2022-02-24,2027-01-24,Active,48219,26096,Property,0,Central
L027625,C006650,4340451,11.94,12,2021-04-19,2021-05-19,2022-04-19,Overdue,47166,73606,Property,0,North
L027626,C002820,2237697,8.8,12,2024-09-10,2024-10-10,2025-09-10,Active,43923,2312,Property,0,East
L027627,C052402,3819432,7.07,24,2023-12-27,2024-01-27,2025-12-27,Closed,41897,99905,Property,0,Northeast
L027628,C027758,4343973,8.83,60,2021-08-22,2021-09-22,2026-08-22,Active,0,47236,Property,0,East
L027629,C042646,4667724,13.7,24,2023-01-10,2023-02-10,2025-01-10,Overdue,0,17972,Vehicle,0,Central
L027630,C066950,3596353,10.79,12,2020-11-12,2020-12-12,2021-11-12,Active,5986,31240,Vehicle,1,Central
L027631,C030331,3607910,13.49,60,2023-08-14,2023-09-14,2028-08-14,Overdue,36684,77110,Property,0,Central
L027632,C029907,4888705,9.32,60,2022-02-27,2022-03-27,2027-02-27,Active,0,75994,Vehicle,1,Central
L027633,C021248,554602,12.41,48,2021-12-05,2022-01-05,2025-12-05,Active,31072,80976,Property,0,Northeast
L027634,C034664,2407901,14.37,12,2022-02-19,2022-03-19,2023-02-19,Active,35694,29346,Vehicle,0,West
L027635,C033484,3460170,13.24,60,2021-03-03,2021-04-03,2026-03-03,Active,0,98796,Vehicle,0,South
L027636,C051803,2224716,11.19,60,2023-11-17,2023-12-17,2028-11-17,Closed,43017,13755,Vehicle,0,West
L027637,C062577,1607027,10.71,12,2020-07-24,2020-08-24,2021-07-24,Closed,0,8606,Vehicle,0,East
L027638,C064559,3507333,12.55,60,2020-08-19,2020-09-19,2025-08-19,Closed,0,21079,Property,0,South
L027639,C045302,1342975,10.34,12,2021-08-03,2021-09-03,2022-08-03,Overdue,29873,82548,Property,0,North
L027640,C012980,4832433,11.11,12,2023-11-29,2023-12-29,2024-11-29,Active,0,51145,Property,0,Northeast
L027641,C010811,4732881,14.6,24,2020-01-03,2020-02-03,2022-01-03,Overdue,0,58941,Vehicle,0,Northeast
L027642,C058026,3507048,7.81,36,2023-01-06,2023-02-06,2026-01-06,Closed,0,9545,Property,0,Central
L027643,C014035,3133314,11.91,24,2020-05-08,2020-06-08,2022-05-08,Overdue,0,75975,Property,0,East
L027644,C021865,1289861,12.64,36,2021-10-15,2021-11-15,2024-10-15,Overdue,0,66377,Property,0,East
L027645,C009815,2303556,7.53,48,2022-10-24,2022-11-24,2026-10-24,Overdue,48851,99723,Property,0,North
L027646,C025494,3002995,9.87,48,2023-06-08,2023-07-08,2027-06-08,Overdue,31636,99014,Property,0,Northeast
L027647,C019493,2441011,7.45,48,2022-02-04,2022-03-04,2026-02-04,Active,32180,67993,Property,0,South
L027648,C036640,4637976,14.88,60,2024-03-08,2024-04-08,2029-03-08,Active,0,55524,Vehicle,0,Northeast
L027649,C007449,3363533,13.57,24,2020-10-24,2020-11-24,2022-10-24,Closed,48447,50099,Property,0,Central
L027650,C017237,2829244,9.24,12,2020-10-06,2020-11-06,2021-10-06,Active,0,46677,Property,0,East
L027651,C064632,4287938,7.12,48,2021-11-26,2021-12-26,2025-11-26,Closed,22823,45298,Vehicle,0,North
L027652,C015163,4248754,7.63,36,2020-01-24,2020-02-24,2023-01-24,Overdue,0,61563,Property,0,North
L027653,C038442,790544,14.2,60,2022-01-26,2022-02-26,2027-01-26,Overdue,0,69524,Property,0,Northeast
L027654,C010350,1716796,9.92,48,2022-04-08,2022-05-08,2026-04-08,Active,31344,18684,Vehicle,0,Northeast
L027655,C026452,1439327,13.25,36,2020-04-15,2020-05-15,2023-04-15,Closed,27814,57418,Property,0,West
L027656,C068788,2616782,10.53,36,2023-08-13,2023-09-13,2026-08-13,Overdue,0,73395,Vehicle,0,West
L027657,C051476,172878,8.72,60,2020-08-06,2020-09-06,2025-08-06,Active,0,21521,Vehicle,0,East
L027658,C041031,1154087,7.31,48,2023-03-27,2023-04-27,2027-03-27,Closed,42845,4756,Property,0,North
L027659,C030642,2772659,8.67,48,2023-12-04,2024-01-04,2027-12-04,Overdue,0,53994,Property,0,West
L027660,C001765,3647628,9.79,24,2021-03-11,2021-04-11,2023-03-11,Overdue,7193,35236,Vehicle,1,Central
L027661,C012189,1091867,14.27,60,2024-11-28,2024-12-28,2029-11-28,Overdue,0,73861,Property,0,East
L027662,C027665,2753530,14.26,60,2020-08-20,2020-09-20,2025-08-20,Closed,0,19562,Vehicle,0,Northeast
L027663,C022798,1464529,8.78,60,2022-11-22,2022-12-22,2027-11-22,Closed,0,57621,Vehicle,0,West
L027664,C039733,4136774,7.62,24,2024-01-24,2024-02-24,2026-01-24,Closed,0,97367,Property,0,South
L027665,C009745,2101519,12.31,60,2022-07-13,2022-08-13,2027-07-13,Closed,0,77905,Property,0,East
L027666,C055619,2422913,13.46,36,2021-02-05,2021-03-05,2024-02-05,Active,0,50181,Vehicle,0,West
L027667,C031310,2892927,8.73,48,2024-08-19,2024-09-19,2028-08-19,Closed,45018,87203,Vehicle,0,Northeast
L027668,C008421,1922720,13.2,60,2022-01-31,2022-02-28,2027-01-31,Active,22389,97007,Vehicle,0,Northeast
L027669,C021328,1375820,13.53,36,2021-05-18,2021-06-18,2024-05-18,Active,0,44378,Vehicle,0,Central
L027670,C018349,4752580,12.43,48,2024-11-02,2024-12-02,2028-11-02,Active,0,9034,Vehicle,0,South
L027671,C053365,3313766,12.62,24,2024-08-16,2024-09-16,2026-08-16,Closed,0,88914,Vehicle,0,Central
L027672,C028615,1708044,10.7,12,2020-11-24,2020-12-24,2021-11-24,Active,5820,21449,Vehicle,0,West
L027673,C000867,724162,12.91,36,2021-11-22,2021-12-22,2024-11-22,Active,0,68214,Vehicle,0,Northeast
L027674,C012224,1195756,10.34,48,2022-11-27,2022-12-27,2026-11-27,Closed,38054,51873,Property,0,West
L027675,C044028,1488173,7.83,36,2022-08-27,2022-09-27,2025-08-27,Closed,0,38725,Vehicle,0,Central
L027676,C004514,1695126,12.92,12,2020-08-29,2020-09-29,2021-08-29,Closed,0,55111,Property,0,East
L027677,C016322,2789269,7.48,48,2022-08-01,2022-09-01,2026-08-01,Active,0,14779,Property,0,North
L027678,C051224,3093884,13.31,24,2024-09-15,2024-10-15,2026-09-15,Active,4115,49188,Property,0,South
L027679,C066442,4573073,13.33,48,2022-10-04,2022-11-04,2026-10-04,Overdue,0,19941,Vehicle,0,Central
L027680,C041871,59015,9.31,12,2021-11-15,2021-12-15,2022-11-15,Closed,0,18272,Property,0,East
L027681,C059463,2261465,7.84,24,2020-11-07,2020-12-07,2022-11-07,Closed,36578,96531,Vehicle,1,West
L027682,C068704,2762940,13.19,48,2020-01-07,2020-02-07,2024-01-07,Active,0,75353,Property,0,East
L027683,C044913,1142731,13.64,12,2022-11-18,2022-12-18,2023-11-18,Overdue,0,96134,Vehicle,0,South
L027684,C066974,2148380,12.81,36,2023-06-06,2023-07-06,2026-06-06,Closed,0,15582,Property,0,West
L027685,C041402,2213253,11.96,36,2021-04-15,2021-05-15,2024-04-15,Overdue,0,18142,Property,0,Central
L027686,C005459,430513,8.75,60,2020-04-13,2020-05-13,2025-04-13,Closed,0,7568,Vehicle,0,South
L027687,C021065,4059152,7.48,24,2021-10-18,2021-11-18,2023-10-18,Overdue,0,68726,Vehicle,0,South
L027688,C038774,1654143,12.77,48,2024-08-19,2024-09-19,2028-08-19,Active,0,97627,Property,1,Northeast
L027689,C010828,1420568,12.6,48,2024-06-23,2024-07-23,2028-06-23,Closed,0,85696,Vehicle,0,South
L027690,C040667,4011442,13.3,48,2022-09-23,2022-10-23,2026-09-23,Overdue,12941,21539,Property,0,South
L027691,C035520,3418119,14.44,24,2021-08-05,2021-09-05,2023-08-05,Overdue,36818,29285,Vehicle,1,North
L027692,C068668,4817136,14.1,36,2020-02-27,2020-03-27,2023-02-27,Overdue,0,34847,Vehicle,0,Northeast
L027693,C012845,4581207,14.22,36,2023-12-17,2024-01-17,2026-12-17,Closed,0,76927,Property,0,Central
L027694,C056926,2877108,10.79,48,2024-02-15,2024-03-15,2028-02-15,Closed,0,47259,Property,0,West
L027695,C008121,3820481,13.19,24,2022-06-17,2022-07-17,2024-06-17,Closed,21987,3931,Property,0,South
L027696,C053422,3892169,11.63,36,2022-03-09,2022-04-09,2025-03-09,Closed,2729,4804,Property,0,West
L027697,C048235,3966395,8.89,48,2023-12-30,2024-01-30,2027-12-30,Closed,0,60347,Property,0,Northeast
L027698,C001793,2306509,8.81,24,2022-11-10,2022-12-10,2024-11-10,Overdue,0,6171,Property,0,North
L027699,C037168,2210360,8.72,48,2024-01-08,2024-02-08,2028-01-08,Closed,0,77752,Vehicle,1,West
L027700,C055275,1102286,14.73,48,2024-08-04,2024-09-04,2028-08-04,Overdue,20020,6668,Property,0,North
L027701,C033517,3129032,14.26,60,2021-05-10,2021-06-10,2026-05-10,Active,0,24013,Vehicle,0,South
L027702,C052547,309685,14.39,24,2020-06-28,2020-07-28,2022-06-28,Active,6594,39034,Property,0,East
L027703,C033253,3149424,8.97,60,2020-02-12,2020-03-12,2025-02-12,Active,42767,60945,Property,0,East
L027704,C058486,4378729,14.52,12,2024-01-05,2024-02-05,2025-01-05,Closed,0,29518,Property,0,Northeast
L027705,C004756,3093419,11.0,24,2024-04-11,2024-05-11,2026-04-11,Overdue,6483,66298,Vehicle,0,North
L027706,C051652,2231034,12.17,36,2024-03-05,2024-04-05,2027-03-05,Closed,0,83583,Property,0,East
L027707,C012907,85243,13.55,48,2021-08-06,2021-09-06,2025-08-06,Closed,23186,36846,Property,0,Central
L027708,C038057,3551549,14.15,48,2024-03-27,2024-04-27,2028-03-27,Closed,34955,18985,Vehicle,0,Central
L027709,C055910,4737399,8.27,24,2022-05-13,2022-06-13,2024-05-13,Overdue,35101,15810,Property,0,West
L027710,C044460,1313111,9.3,24,2021-07-11,2021-08-11,2023-07-11,Overdue,43327,99600,Property,0,South
L027711,C018437,1807375,7.79,24,2024-08-04,2024-09-04,2026-08-04,Closed,0,56158,Property,0,Northeast
L027712,C022848,3426206,9.15,36,2024-07-15,2024-08-15,2027-07-15,Active,30638,32338,Property,0,South
L027713,C066059,4553735,8.4,48,2020-02-02,2020-03-02,2024-02-02,Overdue,44224,47237,Property,0,South
L027714,C060142,2599656,8.71,12,2021-12-10,2022-01-10,2022-12-10,Active,17263,29911,Vehicle,0,West
L027715,C025444,1513549,14.94,24,2024-11-01,2024-12-01,2026-11-01,Overdue,0,52116,Property,0,East
L027716,C017705,1755787,14.68,36,2020-12-30,2021-01-30,2023-12-30,Active,0,35323,Property,0,South
L027717,C000703,4138054,13.4,24,2024-02-13,2024-03-13,2026-02-13,Overdue,28152,27188,Property,0,Central
L027718,C018687,603167,7.74,12,2021-11-06,2021-12-06,2022-11-06,Closed,44254,39807,Property,0,North
L027719,C027664,1582688,9.97,12,2021-01-21,2021-02-21,2022-01-21,Overdue,0,60895,Property,0,North
L027720,C051433,3569374,7.58,12,2024-12-26,2025-01-26,2025-12-26,Closed,0,15984,Property,0,West
L027721,C057348,3749189,11.85,60,2024-07-31,2024-08-31,2029-07-31,Active,12969,91743,Vehicle,0,North
L027722,C053326,90316,9.15,48,2022-02-07,2022-03-07,2026-02-07,Closed,0,29533,Property,0,Central
L027723,C030552,2592780,10.35,24,2021-07-17,2021-08-17,2023-07-17,Closed,0,31417,Property,0,Northeast
L027724,C000686,3508563,8.63,36,2023-06-30,2023-07-30,2026-06-30,Closed,24791,67982,Vehicle,0,South
L027725,C054070,4880344,10.82,24,2021-08-27,2021-09-27,2023-08-27,Overdue,0,48667,Vehicle,1,East
L027726,C028534,1864114,14.11,36,2023-01-09,2023-02-09,2026-01-09,Closed,40335,10861,Vehicle,0,West
L027727,C046149,3948095,10.9,12,2020-06-08,2020-07-08,2021-06-08,Active,20901,7232,Vehicle,0,North
L027728,C050454,2020619,13.91,60,2023-07-04,2023-08-04,2028-07-04,Active,31337,52932,Vehicle,0,North
L027729,C019822,4892293,10.54,48,2021-07-31,2021-08-31,2025-07-31,Overdue,0,57187,Property,0,Northeast
L027730,C026668,4981924,9.09,36,2022-10-30,2022-11-30,2025-10-30,Closed,0,98747,Property,0,South
L027731,C053929,3148388,8.82,24,2024-08-05,2024-09-05,2026-08-05,Closed,22094,56017,Property,0,North
L027732,C067887,1253147,10.07,48,2024-09-09,2024-10-09,2028-09-09,Overdue,0,69110,Property,0,Central
L027733,C001668,208805,13.92,24,2022-02-15,2022-03-15,2024-02-15,Overdue,0,18683,Property,0,South
L027734,C047193,1449897,12.81,48,2021-03-12,2021-04-12,2025-03-12,Overdue,0,34983,Vehicle,0,Northeast
L027735,C056775,1464341,14.34,60,2020-01-22,2020-02-22,2025-01-22,Overdue,0,85034,Property,0,South
L027736,C032549,741006,8.11,60,2021-04-27,2021-05-27,2026-04-27,Active,6880,78405,Property,0,Central
L027737,C002713,2558322,12.65,48,2024-10-15,2024-11-15,2028-10-15,Active,1335,55503,Vehicle,1,North
L027738,C016161,889032,8.0,60,2022-09-25,2022-10-25,2027-09-25,Active,0,31496,Property,0,North
L027739,C068942,2747260,7.16,60,2022-04-15,2022-05-15,2027-04-15,Active,33868,57172,Property,0,Northeast
L027740,C029745,2096727,9.25,12,2022-05-07,2022-06-07,2023-05-07,Active,37802,5907,Property,0,East
L027741,C019819,359949,13.6,36,2023-04-18,2023-05-18,2026-04-18,Closed,25899,75463,Property,0,West
L027742,C005924,2137653,13.97,36,2021-10-23,2021-11-23,2024-10-23,Closed,37102,76264,Property,0,South
L027743,C006774,4696454,7.14,12,2021-01-11,2021-02-11,2022-01-11,Active,15300,18165,Property,0,Northeast
L027744,C033500,4081843,14.84,60,2023-04-16,2023-05-16,2028-04-16,Active,0,99993,Vehicle,0,North
L027745,C044450,4518095,12.33,36,2021-01-06,2021-02-06,2024-01-06,Closed,4942,46911,Property,0,East
L027746,C022662,416015,14.04,36,2022-05-05,2022-06-05,2025-05-05,Closed,40457,60037,Property,0,North
L027747,C003960,1338859,12.34,24,2023-08-05,2023-09-05,2025-08-05,Overdue,0,81725,Property,0,East
L027748,C037231,2521951,9.41,48,2021-02-08,2021-03-08,2025-02-08,Overdue,0,10657,Property,0,East
L027749,C063648,4137474,9.76,24,2022-05-02,2022-06-02,2024-05-02,Closed,0,93753,Property,0,Northeast
L027750,C050749,731955,12.25,36,2021-05-08,2021-06-08,2024-05-08,Overdue,31523,23118,Property,0,East
L027751,C049621,290195,14.27,36,2022-07-21,2022-08-21,2025-07-21,Overdue,0,61489,Property,0,North
L027752,C029972,1093643,10.53,36,2020-06-19,2020-07-19,2023-06-19,Overdue,26951,97449,Vehicle,0,South
L027753,C035454,2124413,11.61,24,2020-01-14,2020-02-14,2022-01-14,Overdue,0,74265,Vehicle,0,South
L027754,C042181,1179312,13.9,12,2024-12-04,2025-01-04,2025-12-04,Closed,39960,86603,Property,0,West
L027755,C029251,2151135,8.67,24,2021-01-18,2021-02-18,2023-01-18,Overdue,31202,9511,Vehicle,0,Central
L027756,C004036,1363877,13.77,60,2024-11-13,2024-12-13,2029-11-13,Active,16364,98123,Vehicle,1,North
L027757,C008842,2887759,11.13,60,2022-12-03,2023-01-03,2027-12-03,Active,24192,23943,Property,0,Northeast
L027758,C032378,4856177,8.27,60,2020-05-02,2020-06-02,2025-05-02,Overdue,44774,40149,Property,0,East
L027759,C064728,829729,14.87,12,2021-12-05,2022-01-05,2022-12-05,Closed,48233,48980,Property,0,West
L027760,C018873,230310,13.23,36,2024-08-27,2024-09-27,2027-08-27,Overdue,0,96692,Vehicle,0,East
L027761,C038964,2106845,8.89,36,2021-09-14,2021-10-14,2024-09-14,Overdue,0,83807,Property,0,Northeast
L027762,C028448,189003,9.01,12,2022-09-10,2022-10-10,2023-09-10,Closed,43397,62451,Property,0,Northeast
L027763,C054898,1311675,14.56,36,2023-10-27,2023-11-27,2026-10-27,Closed,11887,17520,Property,0,Northeast
L027764,C055910,3695615,9.12,48,2021-03-13,2021-04-13,2025-03-13,Overdue,27775,59212,Property,0,West
L027765,C054673,554175,9.2,24,2022-10-24,2022-11-24,2024-10-24,Closed,0,93648,Property,0,South
L027766,C068383,3144115,9.13,36,2023-09-05,2023-10-05,2026-09-05,Active,19940,81590,Property,0,North
L027767,C036761,3585087,8.72,60,2021-08-01,2021-09-01,2026-08-01,Active,0,31181,Property,0,North
L027768,C039137,245886,7.2,12,2022-02-13,2022-03-13,2023-02-13,Active,20942,31969,Property,0,South
L027769,C002856,1425022,10.48,12,2023-04-10,2023-05-10,2024-04-10,Overdue,0,31478,Property,0,West
L027770,C042939,2576629,10.85,24,2023-05-01,2023-06-01,2025-05-01,Overdue,0,64457,Property,0,South
L027771,C036837,2156943,10.82,24,2022-08-01,2022-09-01,2024-08-01,Active,0,54135,Vehicle,0,West
L027772,C003336,2172809,7.64,60,2020-09-30,2020-10-30,2025-09-30,Overdue,0,77842,Property,0,West
L027773,C032724,368500,13.19,24,2023-04-17,2023-05-17,2025-04-17,Active,0,23106,Property,0,West
L027774,C060118,964038,14.78,24,2022-06-04,2022-07-04,2024-06-04,Active,18016,50698,Property,0,East
L027775,C004861,1582688,10.74,48,2020-07-28,2020-08-28,2024-07-28,Closed,0,81687,Property,0,West
L027776,C030301,774980,14.91,60,2022-07-01,2022-08-01,2027-07-01,Closed,0,92494,Property,0,West
L027777,C026929,2362689,9.4,48,2022-04-01,2022-05-01,2026-04-01,Active,48389,68345,Property,0,West
L027778,C048805,3907862,8.1,36,2023-03-10,2023-04-10,2026-03-10,Overdue,0,25233,Property,0,North
L027779,C028418,4433503,9.49,12,2020-03-31,2020-04-30,2021-03-31,Overdue,0,5946,Vehicle,0,East
L027780,C021623,4628383,7.89,48,2024-06-30,2024-07-30,2028-06-30,Closed,0,81565,Vehicle,0,East
L027781,C023808,622973,10.28,24,2022-07-12,2022-08-12,2024-07-12,Active,31479,78385,Property,0,East
L027782,C017565,3678426,11.49,48,2022-02-03,2022-03-03,2026-02-03,Overdue,38326,38967,Property,0,Central
L027783,C041265,1703678,12.58,12,2022-12-29,2023-01-29,2023-12-29,Active,47675,53200,Vehicle,0,Central
L027784,C022055,3361080,10.2,12,2021-06-07,2021-07-07,2022-06-07,Overdue,9583,69996,Property,0,North
L027785,C036384,4421567,13.0,36,2023-07-25,2023-08-25,2026-07-25,Overdue,39260,96036,Property,1,North
L027786,C028190,2489194,10.24,24,2024-10-06,2024-11-06,2026-10-06,Closed,0,21904,Property,0,North
L027787,C020167,2194285,12.53,48,2022-10-29,2022-11-29,2026-10-29,Active,0,43041,Property,0,East
L027788,C041891,1751950,9.3,48,2024-07-29,2024-08-29,2028-07-29,Active,31853,32475,Vehicle,0,East
L027789,C002566,4861438,14.74,36,2022-06-20,2022-07-20,2025-06-20,Closed,0,32190,Property,0,West
L027790,C009024,2736803,9.74,12,2024-12-03,2025-01-03,2025-12-03,Closed,33741,54713,Vehicle,0,South
L027791,C001431,4539344,11.43,12,2024-08-26,2024-09-26,2025-08-26,Active,19885,69314,Vehicle,0,West
L027792,C018179,1286974,11.37,24,2023-03-29,2023-04-29,2025-03-29,Active,17953,36763,Vehicle,0,East
L027793,C010828,2150542,7.42,24,2024-06-06,2024-07-06,2026-06-06,Overdue,0,16562,Property,0,South
L027794,C035971,3045619,14.54,12,2020-01-24,2020-02-24,2021-01-24,Active,0,87725,Vehicle,0,West
L027795,C023147,3763036,13.67,36,2022-03-28,2022-04-28,2025-03-28,Overdue,2121,33575,Property,1,North
L027796,C018758,4601397,7.36,12,2021-06-02,2021-07-02,2022-06-02,Overdue,0,12080,Property,0,East
L027797,C063540,4433107,9.88,48,2021-03-27,2021-04-27,2025-03-27,Overdue,2995,8920,Vehicle,0,Central
L027798,C053854,3059820,10.86,36,2022-08-31,2022-09-30,2025-08-31,Overdue,7757,28037,Property,0,Central
